matchId,blueTeamDragonKills,blueTeamFirstBlood,redTeamDragonKills,blueTeamControlWardsPlaced_diff,blueTeamWardsPlaced_diff,blueTeamTotalKills_diff,blueTeamHeraldKills_diff,blueTeamTowersDestroyed_diff,blueTeamInhibitorsDestroyed_diff,blueTeamTurretPlatesDestroyed_diff,blueTeamMinionsKilled_diff,blueTeamJungleMinions_diff,blueTeamTotalGold_diff,blueTeamXp_diff,blueTeamTotalDamageToChamps_diff,blueWin
EUW1_6874006538,0,0,2,-1,-13,-3,0,-2,0,-11,-88,-12,-5162,-1784,-9413,0
EUW1_6883748453,0,0,1,-1,0,-6,0,-1,0,4,9,0,-2725,-1953,-6298,0
EUW1_6883736487,0,1,1,1,13,1,0,2,0,4,25,-25,3787,498,9696,1
EUW1_6882628166,1,1,0,-2,-2,9,0,4,0,-2,20,-8,6892,2549,8571,1
EUW1_6882564620,0,0,2,-3,1,-9,0,-1,0,-15,31,13,-3302,-1622,1443,0
EUW1_6882532507,2,0,0,2,7,3,1,1,0,-3,15,16,2182,-5,6318,1
EUW1_6882321727,1,0,1,0,11,-3,0,-2,0,-11,-51,-2,-1824,-1181,-10029,0
EUW1_6882301849,1,0,1,0,2,3,0,0,0,-7,59,-25,2669,1400,4243,1
EUW1_6880997682,0,0,1,0,1,2,-1,1,0,7,-24,24,2793,1308,8,1
EUW1_6880956220,1,1,1,-1,-8,1,1,-1,0,-5,8,-8,830,-619,-8982,0
EUW1_6880891364,0,0,2,-5,-10,-6,0,-1,0,-7,-10,-8,-3877,-2738,-5910,0
EUW1_6880883575,1,1,1,2,-25,3,0,2,0,5,15,-1,2363,1825,6470,1
EUW1_6880860784,0,0,1,-6,161,-14,-1,-6,0,-16,-71,-25,-13520,-6167,-9939,0
EUW1_6879327200,1,1,1,2,-35,5,1,1,0,-5,31,35,3848,2427,10612,1
EUW1_6879293193,1,0,1,2,2,3,1,1,0,0,48,20,3453,4365,4072,1
EUW1_6879285900,2,0,0,4,18,13,0,2,0,0,77,16,5335,7127,4093,1
EUW1_6877924362,0,1,2,-2,-9,-5,1,0,0,-6,33,-35,-317,-287,-11348,1
EUW1_6877919936,1,1,1,-1,-4,10,0,2,0,-4,36,-12,7875,3415,14755,0
EUW1_6877906540,0,1,2,-3,-145,4,1,2,0,5,-2,12,4938,35,2560,1
EUW1_6883753591,1,1,1,0,-1,3,-1,0,0,0,2,10,332,1403,453,1
EUW1_6883725319,0,0,2,-3,-1,-13,0,-2,0,-9,-108,-25,-8846,-6587,-6375,0
EUW1_6883567739,1,1,0,-4,11,17,0,0,0,-3,-22,32,6690,1429,7962,0
EUW1_6883535555,0,1,1,-2,-12,-4,0,0,0,-7,7,-12,-820,-922,4294,0
EUW1_6883492299,0,0,2,-3,-2,0,0,-2,0,-9,-46,-14,-3801,-1448,-8951,1
EUW1_6883455127,1,0,1,-1,4,-2,-1,0,0,-6,35,-26,-1225,-220,4427,0
EUW1_6883407256,1,0,0,1,-11,4,0,0,0,-2,11,11,2147,3952,5886,1
EUW1_6883360182,2,1,0,2,1,4,0,-1,0,-5,-44,-28,1433,-64,5689,1
EUW1_6882728661,1,0,1,-1,-31,1,1,0,0,0,42,39,4265,2550,-5824,1
EUW1_6882699792,1,0,0,2,1,14,0,2,0,-4,61,10,8430,5139,12439,1
EUW1_6882658494,0,0,0,-1,-39,4,0,0,0,-9,17,-16,1315,-230,-2401,1
EUW1_6882547435,1,1,0,1,-6,-6,0,-2,0,-10,-23,15,-4344,-1559,349,1
EUW1_6882522022,1,1,1,4,76,9,0,-1,0,4,56,62,9961,5268,16852,1
EUW1_6882466953,1,1,0,-1,-13,14,0,1,0,-2,15,-12,7438,4666,13679,1
EUW1_6882443287,1,1,1,1,4,-2,0,-1,0,-4,11,-16,-2163,-3019,-2950,0
EUW1_6882428746,0,0,0,-4,-4,2,0,-4,0,-16,7,-1,-1199,1717,1801,0
EUW1_6882408050,1,0,1,-1,-63,2,1,1,0,-9,11,-12,338,510,6177,1
EUW1_6882391914,0,0,1,2,-1,-9,0,-1,0,-7,-18,9,-4423,-2964,-12422,0
EUW1_6882369633,1,1,0,0,-73,-5,0,-2,0,-7,-33,-38,-3207,-3100,-293,0
EUW1_6883046460,1,0,0,7,-63,0,0,0,0,-6,-15,-2,-919,-556,-132,0
EUW1_6882958022,1,1,1,0,-1,4,-1,0,0,-1,4,-28,1279,-1081,399,0
EUW1_6882878374,0,1,2,-2,-3,-8,0,-1,0,-11,-26,15,-4176,-3380,-3123,0
EUW1_6882823760,0,1,2,-3,-20,1,0,1,0,-4,1,-5,1526,1005,3233,1
EUW1_6882784203,1,1,1,2,6,17,0,2,0,-4,37,0,8970,5959,11707,1
EUW1_6882698849,1,1,0,1,-234,-4,1,1,0,-9,57,27,2530,803,5099,1
EUW1_6882646729,0,0,1,-2,-7,-10,0,-3,0,-13,-35,-28,-7971,-6055,-1396,0
EUW1_6882550214,0,1,2,0,5,-1,0,0,0,0,44,27,2249,1023,4859,1
EUW1_6882462267,0,0,2,-6,66,-5,-1,-1,0,-1,-16,-11,-3271,-2685,-9835,0
EUW1_6881757671,0,0,2,-3,-2,-9,-1,2,0,0,65,-9,-879,-230,4687,0
EUW1_6881683469,1,0,1,-2,7,2,0,0,0,-8,-2,24,1393,1113,2002,1
EUW1_6881630482,0,0,2,-2,-2,-11,0,-2,0,-6,10,-2,-3312,-3904,-2917,0
EUW1_6881579065,0,0,1,0,-12,-6,0,-1,0,-10,-27,-13,-3792,-3338,-324,0
EUW1_6879467989,0,1,1,0,2,2,0,1,0,-5,-29,-20,-411,-3213,4112,0
EUW1_6879441993,0,1,2,1,0,6,1,1,0,-1,-13,12,3356,2155,424,1
EUW1_6879416896,1,1,0,-3,44,-4,0,0,0,-3,18,-16,-1160,-734,-3541,0
EUW1_6878812536,0,0,2,1,-93,-6,0,0,0,-9,-75,33,-3030,-3243,-3215,0
EUW1_6878745552,1,1,1,-1,-3,3,0,1,0,-2,-10,-22,2370,836,605,1
EUW1_6883413720,0,0,2,-2,1,-11,0,-2,0,-11,-68,45,-6776,-2571,-10716,0
EUW1_6883340427,0,1,2,-3,-3,-1,0,0,0,0,18,0,833,2032,-1153,1
EUW1_6883294778,0,1,1,1,8,-8,0,-2,0,-4,-65,-4,-5335,-7139,-12022,0
EUW1_6883232334,2,0,0,-4,-145,-10,0,-3,0,-13,-69,8,-8575,-3862,-8043,0
EUW1_6882713200,2,0,0,-1,3,2,0,-1,0,-2,-23,26,618,2505,-3886,1
EUW1_6882662351,0,0,2,-1,4,-11,0,-4,0,-14,-52,-28,-10014,-6656,-14687,0
EUW1_6882588759,0,1,2,2,2,0,0,0,0,-5,-47,0,-476,1777,-7446,1
EUW1_6882455915,0,1,2,2,-1,11,-1,1,0,0,-1,-15,5361,3329,5223,1
EUW1_6882446636,0,0,1,16,18,-9,-1,-1,0,-9,-52,-19,-6414,-5602,-16494,0
EUW1_6882410589,1,1,1,3,-2,3,0,0,0,-7,-48,24,769,-1046,-2327,1
EUW1_6882382135,1,0,0,0,-5,0,0,0,0,-1,-68,3,-1239,-1224,-1431,1
EUW1_6882379524,0,0,1,-5,5,-1,0,0,0,-4,30,-27,24,-1038,5632,1
EUW1_6882096566,0,0,2,3,-5,-5,0,0,0,0,-17,10,-1210,-1034,-7509,1
EUW1_6882039335,0,0,2,-4,-5,4,0,-1,0,1,67,-13,4229,3394,-2943,1
EUW1_6882000768,1,1,1,-3,-4,-9,0,1,0,1,38,27,-1591,267,1139,1
EUW1_6881934670,0,1,1,1,-45,-2,0,-1,0,-7,-29,-6,-3611,-1769,-3957,1
EUW1_6880931895,0,0,2,-1,6,-3,1,0,0,-5,-3,3,-880,-161,1418,0
EUW1_6880002389,1,1,1,-1,14,-3,-1,-1,0,-1,21,-8,-347,-1418,-5007,1
EUW1_6879899082,0,1,2,0,3,-7,0,-1,0,-3,40,-15,-3364,-1516,-13123,0
EUW1_6879738962,1,0,1,-2,26,-6,0,0,0,-9,-2,-16,-3190,-1219,-1039,0
EUW1_6879683276,1,0,0,-1,-8,8,1,1,0,0,-7,3,4370,1507,6280,1
EUW1_6879571892,0,1,1,0,130,1,0,2,0,-3,-4,-12,1296,-469,-2105,1
EUW1_6879531527,1,1,0,-2,-5,8,0,0,0,-8,1,28,3464,2098,9213,1
EUW1_6879484880,1,1,1,1,31,3,0,0,0,1,-43,-9,708,-1094,1543,0
EUW1_6879440067,2,1,0,1,-82,10,-1,0,0,1,-1,4,3555,2014,10130,1
EUW1_6878416750,1,1,1,-4,-18,-6,0,-1,0,-2,-27,20,-3048,-1327,-4393,0
EUW1_6878202362,0,1,2,-1,28,2,0,1,0,-2,52,13,3835,3318,7472,1
EUW1_6878167270,1,0,1,6,8,7,0,1,0,-5,24,-7,4531,2711,1657,1
EUW1_6878020349,1,1,1,1,-8,2,0,-1,0,-1,11,-21,664,-1427,-5092,0
EUW1_6877606779,1,0,1,1,-8,-1,0,-1,0,-10,17,12,-788,-206,-3020,0
EUW1_6877551847,1,0,1,5,65,3,0,1,0,1,21,23,4436,726,8838,1
EUW1_6877198497,1,1,1,-2,-11,1,0,0,0,-5,28,-14,2543,1950,6871,0
EUW1_6877146684,1,1,1,0,226,11,0,0,0,1,23,-8,6682,3477,6736,1
EUW1_6877088986,1,1,0,0,-1,9,0,1,0,1,6,-27,3808,1532,5782,1
EUW1_6876917346,2,0,0,10,15,4,-1,0,0,-8,-7,-19,-758,691,-71,0
EUW1_6876855323,0,0,2,1,3,-8,0,-1,0,-13,-64,-9,-5085,-2062,-12996,0
EUW1_6883755694,0,1,1,0,14,5,0,0,0,-6,-46,23,749,1083,1849,1
EUW1_6883725455,1,1,0,2,-3,1,0,-1,0,-1,35,-9,2418,2257,436,1
EUW1_6883711227,2,0,0,1,-8,6,0,-1,0,-9,1,35,878,3618,4787,1
EUW1_6883637304,0,1,2,-4,-160,-5,0,0,0,-6,11,-8,-2597,489,3823,0
EUW1_6883608843,0,0,2,-6,-7,-8,0,-2,0,-10,58,16,-1252,1004,-1655,0
EUW1_6883503868,0,0,2,-1,-11,3,0,-1,0,3,15,-11,1905,2000,4111,1
EUW1_6883255472,0,0,1,1,8,-1,0,-3,0,-10,-6,17,-652,-1327,4336,1
EUW1_6883164098,2,0,0,4,13,10,0,3,0,-5,36,-10,7432,4480,10587,1
EUW1_6882291036,2,1,0,3,-3,-3,0,0,0,0,-23,-23,-2003,-2672,509,0
EUW1_6882276576,1,1,1,-3,-102,2,0,0,0,-14,-29,8,876,2240,-14285,0
EUW1_6881877054,0,0,1,0,-9,-3,0,0,0,-1,12,3,228,-60,-3967,0
EUW1_6881565112,0,1,2,-5,-7,2,-1,0,0,-1,-15,-5,30,-897,-37,0
EUW1_6881505021,1,1,1,2,4,-2,0,-1,0,-3,41,-4,455,1433,4071,1
EUW1_6880469168,1,1,1,1,2,1,0,-1,0,-5,-54,16,-2728,-2032,-5880,0
EUW1_6880402597,0,0,2,-2,34,-14,0,-3,0,-14,-67,-41,-10393,-7319,-21672,0
EUW1_6880043334,0,0,1,-2,-26,-8,0,-1,0,-7,-13,33,-2913,-2665,-10689,0
EUW1_6879225998,0,0,1,1,-167,-9,0,0,0,-5,31,35,-1430,-1249,-197,0
EUW1_6879122020,1,1,1,0,-4,5,0,1,0,2,24,-37,3582,644,2760,1
EUW1_6883232167,2,1,0,7,12,0,0,-2,0,-7,46,12,2258,775,572,0
EUW1_6882693028,1,0,0,1,-6,0,-1,-1,0,-6,24,-1,705,645,-4095,1
EUW1_6882632191,0,0,2,-1,-4,-5,0,0,0,-10,34,25,-596,445,-13683,0
EUW1_6882584163,1,0,1,1,7,1,-1,-3,0,-9,-26,-17,-2747,-1124,-2521,0
EUW1_6882248137,1,0,0,-1,-44,5,0,2,0,2,25,17,3676,2063,11173,1
EUW1_6882237819,1,0,0,7,30,22,1,0,0,-7,45,39,9739,6499,23078,1
EUW1_6882213057,0,1,1,2,2,-3,0,-1,0,-10,-21,-33,-2591,-3790,-6154,0
EUW1_6882130666,0,0,2,-3,-15,-12,-1,-2,0,-13,-71,-5,-8905,-6432,-7338,0
EUW1_6882076110,0,0,0,-2,4,-7,0,-1,0,-10,-64,-7,-5133,-2536,-11342,0
EUW1_6882013396,1,1,1,1,2,-6,0,1,0,-4,-15,46,245,-1040,-329,1
EUW1_6881961127,0,1,2,-3,-21,-9,0,-3,0,-12,-33,11,-4104,-1522,-14463,0
EUW1_6881851725,0,0,1,0,9,5,0,0,0,-2,4,23,2162,3261,1273,1
EUW1_6880701834,2,1,0,4,15,4,0,-1,0,-2,32,7,2693,2411,405,0
EUW1_6880674670,0,1,2,5,11,-3,0,-1,0,-3,-30,-12,-3586,-3553,-2128,0
EUW1_6880629826,1,0,0,0,-133,3,1,0,0,-8,44,-31,-259,607,1419,1
EUW1_6880596478,1,1,1,-3,7,2,0,1,0,-6,2,16,3140,861,-4022,1
EUW1_6880535071,1,0,1,4,1,-6,0,-2,0,-10,10,-26,-3983,-1617,3284,0
EUW1_6880271467,0,0,1,-5,-19,-20,-1,-5,0,-15,-115,-37,-14646,-11030,-18103,0
EUW1_6880216591,1,0,0,1,-119,8,-1,-1,0,-8,10,-16,1677,-2662,8789,1
EUW1_6883329187,0,1,1,-1,-2,13,1,3,0,4,33,-29,7771,4261,11038,1
EUW1_6883264377,1,0,1,7,14,5,0,0,0,-13,-67,-25,-594,-2466,4647,0
EUW1_6883017845,0,0,2,-3,5,-3,0,1,0,-5,-19,9,-321,1049,-6051,0
EUW1_6882979020,0,0,1,-2,0,-14,0,-1,0,-8,0,14,-6355,-3838,-12187,0
EUW1_6882952656,0,0,1,5,7,-13,-1,-3,0,-11,-61,-8,-9264,-5819,-10358,0
EUW1_6882871486,1,1,1,1,-8,-5,-1,0,0,-3,-8,-19,-3226,-3544,-9355,0
EUW1_6882827763,1,0,1,-4,12,-4,1,0,0,-5,14,-12,-241,203,2667,1
EUW1_6882782194,1,0,1,-5,11,-10,0,-1,0,-5,-4,-33,-5088,-5466,-4263,1
EUW1_6882740098,0,1,2,0,-12,1,1,0,0,-4,-1,-38,619,-1581,-5288,0
EUW1_6882698137,0,1,1,6,-18,3,0,-1,0,5,33,17,3312,4094,1609,1
EUW1_6882659376,0,0,2,4,8,0,0,0,0,2,3,-15,1493,560,4643,0
EUW1_6882622277,0,0,2,0,-296,-3,-1,-1,0,-8,-28,-24,-1958,-1762,-7670,0
EUW1_6882599432,2,1,0,5,260,9,0,2,0,-2,100,48,9780,5255,11231,1
EUW1_6882570739,1,1,1,-2,4,2,0,0,0,-2,-53,0,123,-912,238,0
EUW1_6882547652,0,1,2,-7,-22,-6,-1,-1,0,-8,8,-43,-3852,-1784,-2092,0
EUW1_6882508925,0,0,2,-2,-6,-18,-1,-6,0,-11,-112,-2,-13762,-7998,-15128,0
EUW1_6881796687,0,0,1,-1,-12,-6,0,0,0,-1,-11,8,-253,-1143,-6288,1
EUW1_6877265126,0,1,1,1,0,4,0,1,0,-3,35,-20,4097,896,10090,0
EUW1_6877169136,0,0,1,-8,-15,2,0,0,0,-8,-2,12,977,3029,-58,0
EUW1_6877114092,2,1,0,5,-45,-3,-1,-1,0,-11,-35,-7,-3527,-3668,-4244,0
EUW1_6876901353,1,1,0,-1,6,4,1,-1,0,-5,-13,61,3785,2205,7324,1
EUW1_6876373487,0,0,2,2,5,-5,0,0,0,-2,5,-12,-2676,-967,-6824,0
EUW1_6876347539,1,1,1,-2,-69,-9,0,-2,0,-4,21,-41,-6521,-4490,-6257,0
EUW1_6876187816,1,1,1,0,-6,5,0,0,0,-2,-4,6,1978,231,488,1
EUW1_6875457374,0,1,1,0,-7,-10,0,-2,0,-12,-37,4,-2816,-3730,-5743,0
EUW1_6875412122,0,0,2,0,-2,-8,0,0,0,-2,-38,-4,-3789,-1211,-5389,0
EUW1_6875352530,0,1,2,-1,17,-1,0,0,0,-3,6,13,451,-578,3922,0
EUW1_6874544701,1,1,0,-2,4,6,0,-3,0,-10,-11,-22,2088,1618,11953,0
EUW1_6872967257,0,1,2,-2,-6,-8,0,-4,0,-1,33,12,-2017,-1113,2685,0
EUW1_6872715627,1,1,1,-2,-10,6,0,0,0,-3,-2,6,2749,910,-2393,0
EUW1_6852872454,0,0,1,0,4,-14,-1,-3,0,-14,-105,-48,-10634,-6074,-8128,0
EUW1_6882541559,1,0,1,3,-111,-5,0,-1,0,-1,-22,8,-3377,-3377,-15359,0
EUW1_6878188600,0,0,2,0,34,-7,-1,-2,0,-8,32,10,-2734,-3797,-6900,0
EUW1_6877576196,0,1,1,1,1,4,0,-1,0,1,43,8,2772,1748,9185,0
EUW1_6877051418,1,1,1,2,3,2,0,0,0,-10,-24,19,26,980,-4379,0
EUW1_6876825809,1,1,0,5,6,11,0,0,0,-7,13,-6,4195,1630,6805,1
EUW1_6876216948,1,1,1,2,16,7,0,1,0,-5,11,19,5100,2770,5876,0
EUW1_6876151010,0,1,1,2,7,9,0,0,0,-4,29,45,6028,4680,8117,1
EUW1_6876019465,1,1,1,-1,5,-10,0,-3,0,-11,-6,-11,-6546,-2055,-15242,0
EUW1_6875747723,0,0,1,1,28,-9,0,-2,0,-13,-50,-26,-4357,-2811,2093,0
EUW1_6875679721,1,0,0,3,12,-5,0,-2,0,-5,-78,-47,-5728,-2216,-8209,0
EUW1_6875472334,1,0,1,1,-60,-8,0,-2,0,-9,-39,16,-5168,-3659,-3292,0
EUW1_6875442574,0,1,2,-1,-11,-8,0,-1,0,-9,6,-2,-3199,-2032,-4446,0
EUW1_6875408525,1,1,1,3,2,0,0,1,0,-2,14,29,1295,1884,-9111,0
EUW1_6874350098,0,0,1,-1,-42,-4,-1,0,0,-6,9,-24,-2175,-2553,-2827,0
EUW1_6874294053,0,0,2,0,6,-2,0,-1,0,-5,8,18,942,3433,-4063,1
EUW1_6874247786,1,1,1,1,0,10,1,0,0,-6,-56,20,3027,2103,11203,1
EUW1_6874075296,2,1,0,-5,-5,3,0,0,0,-4,0,32,2574,3588,-718,1
EUW1_6874042005,0,0,2,2,0,-2,1,-1,0,-11,-33,-13,-1493,-3149,-857,0
EUW1_6874016494,1,1,0,0,-1,-2,-1,-1,0,-9,9,-1,452,-1773,1800,1
EUW1_6883592067,0,0,2,6,5,-5,0,1,0,-1,13,-28,-1541,-1015,-3516,0
EUW1_6883566594,2,1,0,-5,-15,4,0,0,0,-1,49,14,3107,1605,3157,1
EUW1_6882120958,0,0,1,-1,-5,2,1,-1,0,-6,24,5,2005,1520,6009,1
EUW1_6876887994,1,0,1,5,-62,-7,0,0,0,-7,-28,-21,-4185,-3562,369,0
EUW1_6876854017,0,1,2,-2,0,-8,0,-3,0,-11,-43,-8,-6980,-3125,-8373,0
EUW1_6876819733,0,0,1,-3,-73,6,0,-1,0,4,45,-12,3129,1909,2698,1
EUW1_6876743204,1,1,1,2,-4,6,0,0,0,-3,-40,20,720,-1580,-1469,0
EUW1_6876076786,0,1,2,-6,-10,-5,0,0,0,-8,-71,12,-3327,-2702,-12623,0
EUW1_6876016519,1,1,1,2,-11,5,0,0,0,-7,45,-44,1184,-331,1882,0
EUW1_6875946313,1,1,0,4,14,-4,0,-1,0,-12,-5,-13,-3127,-1764,-10656,0
EUW1_6875577339,1,1,1,-3,-6,4,0,2,0,-8,54,-15,4972,3370,14627,1
EUW1_6875540827,0,1,1,2,10,-6,-1,-2,0,-7,-71,-12,-4045,-4953,-3673,0
EUW1_6875494854,1,1,1,1,3,0,0,1,0,-5,-49,9,1747,1537,10489,1
EUW1_6875461531,2,1,0,1,1,7,0,-1,0,-5,85,7,4305,3395,10262,1
EUW1_6875399080,1,0,1,-4,-6,2,1,-1,0,-11,-92,20,-1000,324,-7900,0
EUW1_6875350846,0,1,2,-4,37,3,0,1,0,-2,28,12,1882,578,5235,0
EUW1_6875318072,0,1,2,-5,51,-5,0,2,0,1,55,10,2750,297,98,1
EUW1_6875191146,2,1,0,2,-9,17,0,3,0,7,133,16,8918,6239,20314,1
EUW1_6875167936,1,1,0,-2,19,3,0,0,0,-2,105,16,5497,4542,4135,1
EUW1_6883198069,0,0,2,5,-4,1,0,0,0,0,-17,-29,-412,-408,-3812,0
EUW1_6882756178,1,0,1,-2,5,-3,0,-1,0,-8,-26,-16,-2384,-2037,654,0
EUW1_6882717931,0,0,2,-2,-1,-10,-1,0,0,-7,-3,-1,-3349,-3238,-11329,1
EUW1_6882677791,1,0,0,1,-4,15,0,0,0,-6,28,0,5893,2683,17054,1
EUW1_6882634049,0,1,2,-1,3,-6,-1,-4,0,-12,-51,-3,-6461,-4260,-7094,1
EUW1_6882540177,0,0,2,0,-3,-12,-1,-3,0,-11,1,0,-6304,-3591,-6072,0
EUW1_6882526463,0,0,2,-4,-5,0,0,-1,0,-7,-14,-16,-1872,-1225,-3446,0
EUW1_6882492881,1,1,0,2,9,-8,0,0,0,-4,15,20,-2111,-1281,-4226,0
EUW1_6882025693,2,1,0,-3,-21,14,1,4,0,7,87,43,12292,8421,13371,1
EUW1_6881960064,0,1,2,0,3,-3,0,1,0,-3,40,-33,-838,-657,-3322,1
EUW1_6881901077,1,1,0,1,1,12,0,2,0,0,31,-2,7589,3533,10538,0
EUW1_6881839618,0,1,1,-4,3,-2,0,-1,0,-3,-21,16,553,-377,-10077,0
EUW1_6881777707,0,0,1,4,3,4,0,1,0,-1,21,-16,2477,2323,1493,0
EUW1_6881730527,0,0,2,-4,5,-19,0,-1,0,-11,-21,-9,-8704,-5839,-16733,0
EUW1_6880993506,1,0,1,5,9,-4,0,-1,0,-5,-13,16,-2476,615,-7062,0
EUW1_6880958782,2,1,0,4,3,11,0,-1,0,2,40,-7,5319,4049,2255,1
EUW1_6879475523,2,1,0,5,0,3,0,0,0,-7,-12,18,3739,971,4961,1
EUW1_6878254499,1,0,1,-1,2,10,0,1,0,0,75,-3,5935,5384,5263,1
EUW1_6878171096,0,0,2,-1,-4,2,0,0,0,0,-8,-12,868,-1381,-1811,1
EUW1_6878125767,0,1,2,-8,-6,-4,0,0,0,-3,-19,16,-1499,-2354,-3673,1
EUW1_6881994779,0,1,2,-3,-4,-2,-1,0,0,-5,4,11,567,-1360,795,0
EUW1_6881371848,0,0,1,-2,3,-8,0,-2,0,-11,-37,-24,-5673,-6533,-17503,1
EUW1_6880444494,1,1,1,3,54,17,0,1,0,-2,82,-8,10835,6408,11009,1
EUW1_6880282874,0,0,2,2,59,3,1,-1,0,-4,-29,-6,1057,1655,-2108,1
EUW1_6879533407,2,1,0,-6,-10,8,0,1,0,-7,40,-11,2942,2858,2770,1
EUW1_6879001300,0,1,2,3,1,-1,0,0,0,-1,-12,-14,-48,1004,2778,1
EUW1_6876082470,0,0,2,4,14,-8,0,-3,0,-10,-40,0,-6108,-3427,-6751,1
EUW1_6875445856,2,0,0,-3,-2,1,0,-1,0,-10,11,4,-1671,1140,2737,1
EUW1_6869983166,1,0,1,7,7,8,1,1,0,2,56,41,6547,6926,3043,1
EUW1_6869809156,1,1,0,-4,3,-4,1,-1,0,-3,11,16,777,2120,-5907,1
EUW1_6869738352,1,1,1,3,4,8,0,-1,0,1,61,0,4936,2394,19411,1
EUW1_6869300473,1,0,0,-1,-25,-6,0,-3,0,-10,8,5,-4564,-2499,-7688,0
EUW1_6869279747,0,0,2,-2,-7,-11,0,-2,0,-7,0,-36,-6996,-4721,-4211,0
EUW1_6869259161,1,0,1,-3,-5,-9,0,-1,0,-6,-65,7,-4084,-1665,-10051,0
EUW1_6869237206,0,1,2,-4,-6,9,0,-1,0,-8,8,16,4198,2946,8008,0
EUW1_6869223561,1,1,1,0,5,10,1,1,0,-4,-18,-14,3507,2418,3630,1
EUW1_6882410079,0,1,1,1,-6,-3,0,0,0,-9,8,-27,-3292,-1116,-917,0
EUW1_6882318635,1,1,0,0,-77,6,0,1,0,-3,50,-38,3681,1193,8086,1
EUW1_6882295397,2,0,0,2,-171,12,0,1,0,-5,-33,1,4316,3397,9629,1
EUW1_6881631095,2,0,0,-4,12,3,0,-1,0,-9,6,12,1737,3114,12215,1
EUW1_6881274788,1,0,1,3,-209,-17,0,-2,0,-10,-11,-40,-7107,-5083,-17041,0
EUW1_6881195863,0,1,1,4,0,3,0,1,0,2,-10,9,4096,2090,14260,0
EUW1_6881131476,0,1,1,4,-30,3,1,0,0,-2,18,8,3271,700,880,0
EUW1_6881095771,2,1,0,0,-2,3,0,1,0,-1,31,-19,2638,839,4636,1
EUW1_6881040572,0,1,2,4,12,4,0,1,0,-8,-5,7,1341,1597,6744,0
EUW1_6881011737,1,1,0,1,38,9,0,1,0,-2,-42,-32,3655,258,-1203,1
EUW1_6880037476,2,1,0,-1,-16,8,1,0,0,-6,-5,-19,2325,1444,147,1
EUW1_6879971872,1,0,1,-3,-9,-4,0,0,0,-3,55,-22,1995,105,7660,1
EUW1_6879929086,2,1,0,-3,-9,5,0,1,0,5,27,-7,5058,3107,5379,1
EUW1_6879890780,1,1,1,-4,-4,-6,0,0,0,2,-2,-6,-2811,-2362,2354,0
EUW1_6879803247,2,1,0,0,-12,8,0,-1,0,-6,46,21,3642,2960,9787,1
EUW1_6879754336,1,1,0,2,8,9,0,1,0,-5,-2,-17,3380,4740,3412,1
EUW1_6879734697,1,1,0,4,35,13,0,0,0,-7,5,23,6615,4574,9991,1
EUW1_6879674746,1,1,1,3,7,7,0,1,0,-2,17,-2,3139,843,5061,0
EUW1_6879617320,1,1,1,-3,-1,-3,1,0,0,-4,-12,19,-2342,171,5097,0
EUW1_6879540714,0,1,1,0,-4,5,0,1,0,-11,33,49,5941,3121,13344,1
EUW1_6879492891,0,0,1,2,2,1,1,1,0,1,85,0,3639,1866,10450,1
EUW1_6877162688,1,1,1,5,8,15,0,1,0,-12,63,19,8070,5086,10343,1
EUW1_6877106905,0,0,1,-1,-17,-14,0,-3,0,-12,-91,-21,-10386,-8280,-11540,0
EUW1_6877048048,0,1,2,2,9,1,1,0,0,-4,4,-16,226,-400,5584,1
EUW1_6876901727,0,1,2,0,21,7,0,1,0,-6,80,-13,5124,3332,10624,1
EUW1_6876855770,0,1,2,1,3,8,0,0,0,-7,-19,-30,2068,146,-1445,0
EUW1_6881038475,0,0,2,5,5,-6,0,-1,0,-6,-54,-27,-4329,-5287,-6675,1
EUW1_6880995062,0,1,2,3,4,1,0,1,0,-2,32,17,3212,375,-6217,0
EUW1_6875371911,0,1,2,0,-1,4,0,-1,0,-9,-2,-8,-432,-56,3374,0
EUW1_6875266194,0,0,1,-1,-3,-5,1,0,0,-6,0,-5,-1743,-705,1481,0
EUW1_6875203058,0,0,2,2,-11,-12,0,-1,0,-10,-38,-10,-5789,-5907,-5844,1
EUW1_6883576933,0,0,2,-4,-9,-14,0,-3,0,-10,-93,19,-7898,-5605,-22343,0
EUW1_6883547471,0,1,1,0,-3,0,0,-1,0,-6,26,-19,-212,1182,-1384,0
EUW1_6883501748,1,0,0,-4,-10,8,1,1,0,-1,17,22,4484,3659,7080,1
EUW1_6883441396,1,0,0,0,2,-2,0,1,0,0,0,14,-1470,715,-3142,1
EUW1_6883407250,1,1,1,4,2,8,0,-1,0,-3,-37,20,2227,2274,5878,0
EUW1_6883344731,1,0,0,0,4,-2,0,-2,0,-9,-26,17,-3229,-2225,-5928,1
EUW1_6883290660,1,0,0,5,0,1,0,2,0,2,-10,27,2768,564,-4086,1
EUW1_6883210685,1,0,1,0,-6,4,0,0,0,-4,-30,4,2000,677,1043,1
EUW1_6883140312,2,0,0,-1,-70,9,0,4,0,5,63,60,8085,6705,12419,1
EUW1_6882861550,0,0,1,0,-4,-15,0,-2,0,-9,-25,-11,-6201,-4724,-12558,0
EUW1_6882812194,0,0,2,-1,-1,-8,0,-1,0,-4,-36,13,-5148,-2282,-15015,0
