matchId,blueTeamControlWardsPlaced_diff,blueTeamWardsPlaced_diff,blueTeamTotalKills_diff,blueTeamDragonKills_diff,blueTeamHeraldKills_diff,blueTeamTowersDestroyed_diff,blueTeamInhibitorsDestroyed_diff,blueTeamTurretPlatesDestroyed_diff,blueTeamFirstBlood_diff,blueTeamMinionsKilled_diff,blueTeamJungleMinions_diff,blueTeamTotalGold_diff,blueTeamXp_diff,blueWin
EUN1_3565182217,-2,5,-9,-1,0,0,0,9,-336,233,-28119,-3333,-14094,0
EUN1_3565168560,1,1,6,1,0,0,0,2,-344,286,-25048,-94,1587,1
EUN1_3565160351,-5,1,0,-1,0,0,0,4,-307,243,-27652,-900,-10613,0
EUN1_3564793173,-1,-53,0,-1,0,-2,0,8,-333,246,-27963,-61,-8182,1
EUN1_3571374988,-1,23,2,0,0,0,0,-3,-338,241,-30891,669,-5982,0
EUN1_3571348385,-2,-2,2,0,0,0,0,4,-329,250,-24697,-3299,2291,0
EUN1_3571334719,-1,1,5,0,0,-2,0,9,-338,241,-28097,-2963,-5779,0
EUN1_3570989032,-1,115,0,2,0,0,0,0,-347,304,-25333,-2366,360,1
EUN1_3570962872,-3,-3,4,1,0,0,0,9,-377,302,-26443,627,3756,1
EUN1_3570923624,5,116,1,0,0,-1,0,7,-358,250,-27528,-915,6796,0
EUN1_3569476141,-2,0,-1,2,-1,-2,0,8,-373,217,-33167,725,-7253,1
EUN1_3569092055,1,0,3,0,0,2,0,13,-310,231,-29729,2332,-6249,1
EUN1_3569075871,-1,3,6,2,-1,1,0,3,-291,292,-29094,5582,-582,0
EUN1_3568911125,-1,-11,-11,0,0,-2,0,6,-298,236,-31321,-3436,-11027,0
EUN1_3568593533,-1,1,1,-1,-1,-2,0,5,-364,248,-26329,-2878,1971,1
EUN1_3568580412,-2,2,-11,-2,-1,0,0,9,-348,195,-29960,-6527,-7564,0
EUN1_3568510797,1,66,-4,0,0,-2,0,7,-332,219,-29934,-4721,-15402,0
EUN1_3568486815,-3,3,-5,-2,0,-1,0,8,-362,210,-29770,-4980,-7182,0
EUN1_3567627147,-1,2,9,2,0,0,0,5,-358,281,-30132,2715,1622,1
EUN1_3567609238,-6,2,5,-2,0,-1,0,7,-358,270,-26261,-2334,-474,0
EUN1_3567598369,-1,129,11,2,1,1,0,-2,-332,318,-25098,4465,12706,1
EUN1_3567584340,-5,155,-5,0,0,-3,0,13,-347,225,-30483,-2045,-6526,1
EUN1_3567567759,1,9,0,2,0,0,0,9,-366,252,-26757,-1150,3605,1
EUN1_3575937792,5,6,6,2,0,0,0,6,-322,286,-25655,2328,5055,1
EUN1_3575914025,-2,-14,0,-2,0,1,0,-4,-386,321,-24414,-2344,8798,1
EUN1_3575897624,2,10,5,1,1,1,0,8,-344,265,-26770,2521,-607,1
EUN1_3575631742,0,-3,-4,-2,0,-1,0,10,-342,246,-33078,-2052,-14229,0
EUN1_3575543623,4,5,13,1,0,-1,0,-3,-374,293,-22063,277,8126,1
EUN1_3575514628,0,-9,-6,-1,0,1,0,6,-382,323,-28502,-1008,-3141,1
EUN1_3575481927,2,-1,8,-2,1,-1,0,6,-338,251,-26239,3126,-6398,0
EUN1_3575460090,-1,8,3,1,0,1,0,4,-330,286,-25830,1618,2105,0
EUN1_3576023708,-3,-30,-1,1,0,0,0,11,-351,246,-26098,-3384,-2099,1
EUN1_3575997306,4,-6,3,-2,0,-1,0,7,-366,343,-25698,-618,10968,0
EUN1_3575967502,-3,-11,-7,-1,0,0,0,7,-365,236,-28103,-6997,-7615,0
EUN1_3575909822,-1,3,-9,-2,-1,-1,0,12,-370,264,-28992,-8676,-3489,0
EUN1_3575893657,-5,-14,-15,0,0,-3,0,10,-336,204,-33680,-5221,-17203,0
EUN1_3575604339,-4,-12,-10,-2,0,-1,0,4,-355,206,-31058,-4642,-9234,0
EUN1_3575586348,5,12,16,0,1,3,0,3,-331,324,-23707,7297,4467,1
EUN1_3575558413,3,-3,11,0,0,0,0,4,-339,290,-23289,-419,11603,1
EUN1_3575512738,-4,7,-8,0,0,-1,0,9,-292,264,-29594,-2848,-5850,0
EUN1_3575493329,-5,2,-8,0,0,-1,0,12,-386,218,-29674,-6358,-12722,0
EUN1_3575457956,0,-95,-6,0,0,0,0,4,-370,231,-30014,-3179,-12903,0
EUN1_3575417511,-5,-4,1,-1,-1,0,0,9,-363,273,-28635,-1361,-4287,0
EUN1_3575375205,3,-17,-6,-1,-1,2,0,5,-353,226,-28803,-1895,1559,0
EUN1_3575344852,-1,-17,-4,-2,0,2,0,0,-365,284,-27055,-3511,-2558,0
EUN1_3575309294,-2,9,-8,0,0,0,0,4,-434,262,-28999,-10422,-6078,0
EUN1_3575281646,0,9,-4,-2,0,-1,0,7,-324,214,-32359,-1301,-10136,1
EUN1_3575033596,-2,3,-1,-2,0,-1,0,6,-337,254,-28333,-1556,-4771,1
EUN1_3574203487,1,1,-2,-1,-1,-1,0,4,-382,289,-28597,-3176,1219,1
EUN1_3569958945,2,0,-4,-2,-1,-1,0,8,-373,225,-28220,-6435,-793,0
EUN1_3557504935,-2,11,3,2,-1,-1,0,1,-301,293,-25148,-50,-393,0
EUN1_3557504192,3,1,-10,0,0,-3,0,15,-364,297,-31183,-5858,-4777,0
EUN1_3557485701,-1,48,4,0,1,0,0,-2,-348,278,-25308,1060,624,1
EUN1_3557471843,-2,-1,-4,0,0,1,0,1,-354,287,-32554,105,-11302,0
EUN1_3556956397,2,1,-5,-2,0,-2,0,5,-352,235,-28371,-4165,-2937,0
EUN1_3575768568,2,-7,-12,0,0,-2,0,7,-397,238,-32072,-7252,-11495,0
EUN1_3575427930,1,-4,2,-2,0,-1,0,-2,-312,254,-26695,1666,3794,1
EUN1_3575392026,0,-8,-7,0,0,-3,0,7,-324,229,-28497,-4851,-719,1
EUN1_3575284818,0,15,-4,0,-1,0,0,0,-383,250,-27163,-4637,1940,0
EUN1_3575262118,1,-5,0,-2,0,1,0,9,-342,265,-25150,-5212,-3652,1
EUN1_3575100828,1,-6,2,2,0,0,0,2,-318,259,-24703,-2398,-210,1
EUN1_3574709038,-1,3,-1,-1,0,0,0,6,-330,242,-25926,-3633,-366,0
EUN1_3573693265,7,10,-10,-2,1,-4,0,13,-400,180,-32642,-6000,-11922,0
EUN1_3575690997,3,8,-1,-2,0,0,0,6,-405,245,-27631,-3607,-504,0
EUN1_3574459006,0,0,-1,0,0,-1,0,5,-368,262,-27695,-1974,5024,0
EUN1_3574447395,1,-56,7,2,0,0,0,5,-349,240,-26409,-76,4506,1
EUN1_3574275163,-3,-8,4,0,1,0,0,10,-338,264,-28186,-751,-4065,1
EUN1_3573868090,-1,21,1,2,0,-2,0,8,-337,179,-30219,-1248,-13895,1
EUN1_3572902335,-5,-3,-2,2,0,0,0,6,-364,244,-30041,-3963,-3664,1
EUN1_3571821443,4,2,15,0,0,-1,0,4,-318,298,-23704,4845,9606,1
EUN1_3571802545,1,23,-3,-2,0,0,0,5,-408,283,-25968,-5884,1882,1
EUN1_3571781556,-1,-31,-7,-1,-1,1,0,2,-363,275,-27895,-5089,-1930,1
EUN1_3571387520,2,-15,-12,-2,0,-1,0,13,-373,282,-29928,-9413,2338,0
EUN1_3571373098,-5,109,-12,-2,0,-1,0,11,-418,276,-32228,-7510,-5933,0
EUN1_3576085835,-3,5,7,0,0,-1,0,7,-339,191,-26785,-1059,2319,0
EUN1_3573580703,-1,-177,-19,-2,0,-2,0,16,-346,188,-32752,-12161,-14079,0
EUN1_3573567805,-2,8,8,1,0,1,0,6,-319,268,-29980,4931,-7784,1
EUN1_3573554029,2,27,2,-2,0,0,0,-2,-382,263,-26009,-3880,6514,1
EUN1_3573554157,3,10,-2,0,0,0,0,4,-366,279,-26211,-4380,-5204,0
EUN1_3573071769,-1,-13,6,2,0,-1,0,1,-334,263,-25105,-1324,2874,1
EUN1_3572460591,3,6,15,-1,0,2,0,-1,-335,298,-22837,3911,8640,1
EUN1_3572178114,0,44,5,0,1,3,0,-5,-291,238,-27491,5272,-7406,1
EUN1_3571932070,-5,-13,4,0,0,0,0,4,-339,272,-26459,-127,-289,0
EUN1_3571913787,2,-3,-5,-2,-1,1,0,7,-297,270,-28022,-1327,-1782,1
EUN1_3571899638,-1,-3,-4,0,0,0,0,10,-333,243,-28649,545,-6226,0
EUN1_3573762963,-2,5,6,0,0,0,0,5,-350,311,-25147,-986,5870,1
EUN1_3573634210,2,-2,3,-1,1,1,0,1,-359,247,-25913,-686,-2817,1
EUN1_3573596537,0,-144,-4,-1,0,-1,0,12,-355,236,-27782,-6265,-2324,0
EUN1_3573554823,3,-13,-8,1,0,-2,0,7,-326,230,-31322,-3809,-11775,0
EUN1_3573542418,-1,-217,5,0,1,-1,0,8,-337,204,-25791,-2354,1456,1
EUN1_3573526599,0,-11,-2,0,0,-2,0,11,-347,208,-26541,-4327,-2217,1
EUN1_3573334540,-3,2,1,2,0,0,0,1,-320,246,-25733,-1865,1232,1
EUN1_3573298395,1,6,15,2,0,3,0,1,-316,288,-24730,6819,-661,1
EUN1_3573260011,0,-17,-1,0,0,0,0,4,-350,258,-26019,-2649,228,0
EUN1_3573205740,-1,2,-12,-2,1,0,0,8,-316,240,-28513,-4370,-6325,0
EUN1_3571565645,3,115,-2,0,0,-1,0,10,-349,238,-28958,-2119,-2856,0
EUN1_3571357456,-1,2,-6,-2,0,0,0,9,-369,199,-26319,-6531,-1370,0
EUN1_3571346413,-4,16,1,-2,0,0,0,8,-347,256,-24629,-1981,5391,1
EUN1_3571324620,-2,-116,-1,0,0,0,0,4,-367,245,-30222,-3243,-12025,0
EUN1_3571321121,1,37,-9,-1,0,-1,0,4,-347,287,-27302,-4875,-5938,0
EUN1_3571081224,4,4,0,-2,0,-1,0,4,-384,303,-25683,-5935,5716,0
EUN1_3570977375,-3,1,-2,1,0,0,0,-1,-362,277,-24699,-5480,6756,1
EUN1_3570591022,-3,22,-1,-2,0,0,0,3,-359,298,-28302,-3053,-3425,0
EUN1_3570365914,-5,1,-3,-2,0,-1,0,2,-354,252,-26058,-3219,908,0
EUN1_3570263283,0,-32,-9,-2,0,-2,0,7,-371,274,-30338,-5993,1095,0
EUN1_3573784145,1,5,6,0,0,0,0,3,-320,249,-28682,1576,-17243,1
EUN1_3573760676,1,-1,10,1,0,1,0,1,-268,267,-25590,6030,3833,1
EUN1_3573721569,-1,7,-2,1,0,-1,0,6,-355,241,-29417,-2728,-8928,0
EUN1_3573682994,-4,-7,-7,0,-1,1,0,2,-306,263,-32586,1100,-12291,0
EUN1_3573664049,4,5,-2,2,0,1,0,4,-303,256,-29209,599,-10972,0
EUN1_3573646365,2,0,10,0,0,1,0,4,-337,265,-24655,184,-2137,1
EUN1_3573524775,-2,-46,-5,-1,0,-2,0,9,-349,265,-28773,-5995,-7243,0
EUN1_3573516843,3,-12,-17,-2,0,-3,0,15,-365,178,-33844,-8117,-16577,0
EUN1_3573520371,6,5,15,2,0,1,0,-1,-337,244,-24687,3621,5641,1
EUN1_3573268465,2,-17,-2,-1,0,-1,0,7,-373,227,-31520,-5543,-13645,1
EUN1_3573238782,-7,-15,-10,-2,0,0,0,7,-338,233,-29040,-7072,-8150,0
EUN1_3573214998,1,3,-3,-1,0,0,0,6,-342,225,-27224,-3561,-8512,0
EUN1_3573195880,-1,2,4,-1,0,-1,0,4,-292,268,-27856,4604,-6527,0
EUN1_3573185291,-2,-2,0,-2,0,0,0,6,-349,253,-28788,-1963,-10667,0
EUN1_3573137889,4,9,12,1,0,-2,0,7,-369,222,-28478,533,-4216,1
EUN1_3573137106,-2,-60,4,2,0,-1,0,-5,-248,303,-26520,5528,-7763,1
EUN1_3573107943,-3,-21,-5,2,0,0,0,15,-323,243,-29019,-5608,1722,1
EUN1_3573097737,-3,-1,-1,1,1,2,0,0,-303,278,-26847,1292,-5386,1
EUN1_3572701050,1,4,6,1,0,-2,0,9,-326,224,-27467,-1923,-3009,0
EUN1_3570725360,1,80,-1,-1,0,1,0,8,-337,283,-25824,-2447,-1732,0
EUN1_3570693419,-3,-46,-5,0,-1,0,0,5,-405,292,-27440,-7571,3469,0
EUN1_3569406982,-2,1,4,2,0,2,0,5,-381,269,-26998,304,-3423,0
EUN1_3568494802,-5,-12,7,0,0,0,0,9,-354,305,-25342,1031,-617,1
EUN1_3560561387,-2,-71,-6,-2,0,-1,0,11,-342,265,-28428,-5477,3456,0
EUN1_3560507955,-1,115,-5,-1,0,-1,0,7,-334,274,-27321,-3763,-788,0
EUN1_3553978026,1,-1,-20,-1,0,-2,0,12,-341,206,-34246,-8421,-18315,0
EUN1_3553971832,2,-127,9,-2,-1,1,0,0,-340,305,-24575,1336,5291,1
EUN1_3553940033,2,-4,5,-2,0,2,0,2,-304,296,-24505,1726,11967,1
EUN1_3553714618,0,105,3,0,0,1,0,1,-300,239,-27757,1088,3959,0
EUN1_3553674939,1,9,1,0,-1,1,0,0,-322,275,-26687,-1909,-2843,1
EUN1_3553649443,0,21,2,2,0,-1,0,7,-354,247,-26009,-3720,-75,0
EUN1_3551974771,-2,-9,8,1,1,0,0,0,-355,250,-26974,375,2821,1
EUN1_3551940964,2,117,-2,2,0,-1,0,6,-321,257,-27429,-3200,445,0
EUN1_3551920886,-3,-63,-21,-2,-1,0,0,8,-369,202,-33776,-8722,-23083,0
EUN1_3576238440,-4,-9,5,1,0,0,0,-1,-305,293,-27145,3495,-5326,1
EUN1_3575939786,-3,125,-17,-2,-1,-2,0,4,-345,195,-30971,-8165,-15553,0
EUN1_3575913014,-8,-9,-3,-1,0,-2,0,7,-381,256,-29453,-3786,-7261,1
EUN1_3575757714,-3,-108,3,-2,1,1,0,6,-319,265,-25398,628,2232,1
EUN1_3575745619,0,3,-5,-1,0,1,0,0,-351,206,-27893,-4037,-6731,0
EUN1_3575736242,1,-2,-6,0,0,-1,0,9,-394,256,-28515,-7498,-1625,0
EUN1_3575723364,-1,-23,0,-2,0,1,0,5,-378,324,-24445,-2325,3371,1
EUN1_3575452924,-2,-60,1,-1,0,1,0,8,-330,275,-27061,829,-6829,1
EUN1_3575295548,0,-83,3,0,0,1,0,4,-346,301,-24739,937,5442,1
EUN1_3575268768,1,8,-2,-1,0,0,0,10,-412,281,-26440,-6085,-2094,0
EUN1_3575256357,-4,-8,0,0,0,-2,0,12,-385,246,-28738,-5023,-3055,1
EUN1_3575195720,-2,9,19,2,0,3,0,3,-245,268,-23013,11468,9649,1
EUN1_3575835362,3,1,4,-2,0,0,0,5,-343,217,-24547,-1238,-3018,0
EUN1_3575808722,3,2,9,-2,0,-1,0,10,-314,230,-29066,4770,-13494,1
EUN1_3575336388,1,-7,6,0,0,2,0,-1,-351,307,-24314,3093,3739,1
EUN1_3575253071,-3,-12,2,2,0,-1,0,5,-312,234,-30592,3807,-10926,1
EUN1_3575005654,0,-1,-5,0,0,0,0,3,-406,282,-29625,-6091,773,1
EUN1_3574984320,-1,-75,4,2,0,3,0,3,-334,257,-26480,3027,3103,1
EUN1_3574591079,1,-3,-8,2,0,-1,0,10,-362,209,-30504,-3895,-6152,0
EUN1_3574568029,-5,-2,-9,-1,0,-2,0,9,-374,224,-32326,-6794,-7857,1
EUN1_3574451074,0,0,-13,-2,-1,-2,0,11,-424,210,-34314,-9067,-13521,0
EUN1_3574376416,-3,2,-6,-2,0,-1,0,6,-366,283,-27167,-5839,156,1
EUN1_3574050592,-1,4,-8,0,0,-3,0,9,-391,235,-31967,-6302,-7511,0
EUN1_3574046390,1,-1,-8,0,0,-3,0,15,-313,222,-30787,-4672,-12847,0
EUN1_3574043201,6,7,10,1,0,1,0,-2,-345,312,-24281,3070,10542,1
EUN1_3574018036,-2,-3,-7,-2,1,0,0,9,-382,231,-28801,-6222,-11152,1
EUN1_3574006923,4,107,0,0,0,0,0,5,-332,256,-25772,-3663,-2179,0
EUN1_3573314499,-4,-4,2,2,0,-1,0,6,-367,256,-28699,-3122,3031,1
EUN1_3573285882,-3,-308,-11,-2,-1,-1,0,8,-398,220,-30885,-10350,-5251,0
EUN1_3573253065,1,0,0,-1,0,-2,0,7,-372,304,-27109,-3331,-1821,1
EUN1_3573097622,-5,-50,6,-1,0,2,0,4,-385,302,-26485,816,7840,1
EUN1_3573087454,-1,-95,9,0,0,0,0,3,-397,214,-28240,-1910,-3440,1
EUN1_3573728846,-4,-26,-17,-2,0,-2,0,15,-376,248,-32635,-10076,-6768,0
EUN1_3573207261,3,-5,-4,-1,0,-1,0,6,-381,278,-26019,-6202,-2047,0
EUN1_3573186475,-1,-8,1,-2,0,-1,0,6,-274,271,-25379,1119,693,1
EUN1_3573097075,-4,-4,-9,2,0,0,0,5,-351,237,-28627,-5419,-7714,1
EUN1_3573050862,0,4,-6,-2,0,-1,0,3,-360,236,-28847,-5186,-3580,0
EUN1_3573015856,-2,2,-2,1,0,-1,0,6,-346,193,-28448,-3544,-8589,1
EUN1_3572990063,-4,52,-3,-1,-1,-2,0,9,-363,254,-28315,-6062,-5782,0
EUN1_3572798323,1,-6,-3,-2,0,0,0,3,-351,234,-29314,-5537,-8172,1
EUN1_3572756843,-8,2,-8,0,0,0,0,8,-299,203,-30780,-1904,-6360,0
EUN1_3572581439,-1,-11,-1,-2,0,0,0,0,-345,285,-28039,-3815,-4847,1
EUN1_3572562171,-1,11,8,2,1,2,0,3,-340,305,-23773,2952,10426,1
EUN1_3572529944,3,1,3,1,0,0,0,1,-342,247,-26684,2303,438,1
EUN1_3572511519,-1,-2,-6,-1,0,0,0,1,-333,259,-28160,-1670,-6453,1
EUN1_3572486347,5,13,-10,-2,-1,1,0,1,-326,294,-29910,-2400,-10921,0
EUN1_3572154011,1,5,-5,-2,0,0,0,3,-310,236,-26268,-6074,-145,0
EUN1_3572119394,2,-10,-3,0,0,0,0,6,-332,258,-25108,-5473,-348,0
EUN1_3574387944,0,-1,8,-1,0,1,0,3,-348,281,-25485,263,-1363,0
EUN1_3574213560,2,13,4,0,0,-1,0,7,-346,215,-26641,-1084,-4206,0
EUN1_3574121550,2,-23,9,0,0,2,0,3,-342,302,-24498,2971,3329,1
EUN1_3574109481,-3,-4,5,2,0,-1,0,7,-355,302,-28695,931,-3714,0
EUN1_3571109685,-1,-16,-1,0,0,-2,0,14,-323,147,-31943,-419,-15856,1
EUN1_3570476364,0,-15,-2,-2,0,0,0,7,-352,236,-28445,145,-3075,0
EUN1_3569888552,2,-6,0,2,0,-1,0,9,-276,258,-27432,1917,-959,1
EUN1_3569206209,-1,5,-7,0,0,0,0,7,-361,284,-26522,-6019,-3126,0
EUN1_3568861575,-2,-11,3,0,0,-1,0,9,-359,192,-29510,-2395,-6683,0
EUN1_3568463841,-1,-3,-3,1,0,0,0,5,-321,274,-26212,587,-10839,0
EUN1_3568042591,-2,4,-6,1,0,1,0,3,-381,279,-28162,-4775,-2252,1
EUN1_3567541053,1,2,2,-2,0,0,0,4,-336,216,-28716,-749,-3191,0
EUN1_3567430575,-4,-29,2,1,1,1,0,2,-363,244,-25350,-1710,-63,1
EUN1_3566571995,0,-1,-1,-2,0,-1,0,3,-361,279,-25854,-3437,-586,1
EUN1_3566563552,2,2,-6,-1,0,-2,0,11,-395,228,-32621,-6289,-16698,0
EUN1_3575655958,1,-7,-3,2,0,-1,0,8,-296,212,-26505,-4208,-3841,1
EUN1_3575102033,1,2,1,0,-1,1,0,2,-332,249,-26134,-1810,-5675,1
EUN1_3574744735,-1,-45,11,2,1,2,0,-5,-303,329,-19316,6747,14601,1
EUN1_3574559583,6,13,-3,-1,0,-2,0,5,-344,301,-28804,-783,-11800,1
EUN1_3574546904,-2,-18,-11,-1,0,0,0,11,-369,300,-30522,-7341,-7520,0
EUN1_3574226273,-1,2,-4,0,0,-1,0,8,-351,235,-29383,-4498,-9660,0
EUN1_3572923999,0,-5,-11,0,-1,-1,0,10,-345,281,-28752,-6525,-2999,0
EUN1_3572844604,3,11,1,0,0,1,0,11,-327,259,-27318,-163,90,0
EUN1_3572657458,3,7,-2,0,0,-1,0,5,-398,279,-25496,-8758,7773,1
EUN1_3571753921,-5,-3,-10,-1,1,-2,0,13,-354,214,-33046,-5650,-13283,0
EUN1_3571220412,4,-3,2,2,0,-1,0,7,-347,245,-24760,-1036,5395,1
EUN1_3571208311,3,71,11,1,0,2,0,2,-354,305,-23957,5543,9816,1
EUN1_3571177901,7,-68,5,0,0,0,0,5,-396,267,-23152,-4688,6982,1
EUN1_3570749679,-2,-56,7,2,1,2,0,4,-353,305,-24742,3704,6614,1
EUN1_3575841034,-4,-13,-1,-2,-1,-3,0,14,-399,300,-30258,-4618,-4641,1
EUN1_3572567467,-5,7,-2,0,0,-1,0,8,-352,223,-26856,-5186,2036,0
EUN1_3572030801,2,1,3,0,0,0,0,7,-327,268,-24015,-129,4251,0
EUN1_3568953640,3,3,-4,-2,0,-1,0,8,-394,264,-28153,-7520,-6906,0
EUN1_3568944613,-2,-9,5,0,0,1,0,3,-360,302,-23477,-2116,-1956,1
EUN1_3568755419,1,-1,12,0,0,0,0,-3,-330,298,-25007,4467,3985,1
EUN1_3568729569,0,1,12,2,1,1,0,-3,-302,267,-24503,3379,695,1
EUN1_3568709176,1,24,9,1,0,1,0,9,-351,239,-25412,2841,4045,1
EUN1_3568661597,4,-108,-5,-2,1,-2,0,9,-379,206,-27437,-7817,-391,0
EUN1_3575857448,1,3,11,2,0,2,0,-7,-304,330,-23296,3352,14468,1
EUN1_3575846089,0,-76,-2,-1,1,-2,0,4,-393,288,-28862,-3567,7166,1
EUN1_3575065556,2,25,-12,0,0,-3,0,11,-365,246,-30741,-6538,-7806,0
EUN1_3575032071,2,6,9,2,0,0,0,4,-330,278,-27622,1334,4288,0
EUN1_3575014592,0,0,4,1,0,1,0,5,-315,251,-27910,-663,-11089,1
EUN1_3574989740,1,-4,4,2,0,0,0,4,-378,228,-29658,-810,-5531,1
EUN1_3572222093,1,-6,1,-2,1,0,0,3,-385,264,-24956,-3234,10755,0
EUN1_3572189512,-4,-12,-4,-2,0,-1,0,9,-384,232,-30984,-3643,-11883,0
EUN1_3572163497,-5,-39,-3,-1,0,0,0,9,-300,282,-26040,-1284,-561,1
EUN1_3571999542,0,-5,2,0,0,-1,0,7,-354,257,-26829,-4099,-1450,0
EUN1_3571982465,-1,150,3,-2,0,0,0,3,-363,247,-27963,-41,-11115,0
EUN1_3576134014,0,-4,3,0,0,-1,0,-1,-350,294,-25075,2022,6388,1
EUN1_3576125703,0,0,7,0,0,0,0,0,-312,235,-25081,2381,-5339,1
EUN1_3576106742,-4,-9,-5,-1,0,-1,0,11,-395,276,-29449,-4695,-10729,1
EUN1_3575052158,-3,-6,-8,0,0,0,0,4,-337,234,-29856,-2609,-5520,0
EUN1_3575015984,-4,-12,13,2,0,3,0,-8,-306,284,-24020,6162,5566,1
EUN1_3575000261,-3,-230,-7,0,0,-2,0,10,-362,245,-29680,-5807,-6693,0
EUN1_3574974458,0,-66,-12,-2,0,2,0,-3,-317,277,-30897,-1694,-6847,1
EUN1_3574946444,-3,2,0,0,0,0,0,5,-323,222,-24504,-1326,-1702,0
EUN1_3574919495,3,-14,-2,-2,0,0,0,6,-357,239,-28277,-2746,-6061,0
EUN1_3572922222,2,6,1,-1,0,0,0,7,-330,286,-24123,-2363,5761,1
EUN1_3572909204,-2,127,-2,-2,0,-1,0,5,-365,268,-27130,-3279,-998,1
EUN1_3572890164,-3,-8,6,0,1,0,0,-1,-328,264,-26298,124,-2857,1
EUN1_3576049092,-1,2,-2,2,1,-1,0,8,-408,281,-27742,-5762,3010,1
EUN1_3576005898,1,280,-3,0,0,1,0,2,-388,283,-26415,-3474,1021,1
EUN1_3575989319,2,15,-4,0,0,-2,0,-2,-355,304,-28885,-478,-3142,1
EUN1_3575961250,3,3,0,-1,0,2,0,-3,-374,367,-23785,-945,7674,0
EUN1_3575908665,4,12,-6,0,0,-1,0,7,-361,293,-28555,-2768,-10140,1
EUN1_3575886046,-4,-5,-3,-1,-1,-1,0,10,-410,242,-29763,-4951,-1830,1
EUN1_3575596029,2,16,-6,-2,0,-2,0,8,-370,187,-30866,-5785,-3223,0
EUN1_3575578122,-1,4,5,1,0,-1,0,11,-353,206,-29641,1730,-4740,1
EUN1_3575531986,-1,-7,7,-2,0,1,0,0,-381,292,-26159,-239,4329,0
EUN1_3575501983,2,-22,0,-1,1,0,0,3,-350,219,-29392,-3345,-1482,1
EUN1_3575470956,2,1,3,-1,0,1,0,-1,-328,323,-27104,1064,4295,1
EUN1_3575458329,-2,-1,-8,-2,0,-2,0,9,-370,239,-30792,-6598,-4187,0
EUN1_3575428300,3,11,9,1,0,0,0,9,-347,244,-26929,-267,1304,1
EUN1_3575373432,-1,2,4,0,0,-1,0,6,-358,235,-26763,-28,-838,1
EUN1_3575019187,0,-58,3,-1,0,1,0,-3,-304,274,-24827,1852,-5148,1
EUN1_3574992265,0,-3,9,2,0,0,0,-3,-337,253,-23386,1685,6178,1
EUN1_3574950472,2,-1,-3,-1,0,-2,0,2,-353,274,-26623,-3357,-1216,1
EUN1_3574902014,0,5,3,1,0,1,0,6,-336,247,-25717,532,2950,1
EUN1_3574893087,-3,-2,-7,-2,0,-3,0,13,-354,194,-28446,-7607,-8576,0
EUN1_3573431539,0,-9,-10,0,0,-3,0,10,-400,185,-31708,-9115,-11719,0
EUN1_3572886141,-1,-17,2,1,0,1,0,-2,-340,281,-27356,515,-2498,0
EUN1_3567898717,-6,3,-9,-2,0,-1,0,3,-361,261,-28364,-6411,-890,0
EUN1_3567879696,-1,4,6,2,0,2,0,0,-303,252,-30884,8711,-3408,1
EUN1_3567863175,2,-152,-4,-1,0,-1,0,6,-368,242,-30380,-7658,-9838,0
EUN1_3567830335,-2,-7,0,-1,1,2,0,2,-273,267,-26078,1752,-1667,0
EUN1_3564350361,3,0,-3,2,0,-1,0,8,-295,279,-28125,362,-6343,1
EUN1_3564329247,-2,-6,-1,-2,0,-1,0,7,-344,289,-23801,-2348,5318,0
EUN1_3561124108,2,10,-6,2,0,2,0,2,-347,264,-28651,-1682,-4758,0
EUN1_3561096651,-1,51,5,2,0,1,0,7,-333,269,-25774,1441,-1633,1
EUN1_3561079326,-4,-66,5,0,0,0,0,3,-358,290,-23351,-2265,5684,1
EUN1_3561035831,-4,15,16,2,0,0,0,2,-333,370,-24004,8497,-1308,1
EUN1_3560085237,-2,-215,2,2,0,-1,0,0,-324,282,-26265,-95,-1463,0
EUN1_3560003502,-3,54,-3,-1,0,-1,0,7,-351,221,-27961,-4628,-5858,0
EUN1_3573783999,2,-2,-2,-2,0,0,0,3,-389,245,-28172,-4320,2485,0
EUN1_3573771585,1,3,6,0,0,-1,0,7,-351,309,-23890,525,4418,1
EUN1_3573737401,0,-7,-12,1,0,-1,0,3,-342,242,-31311,-2639,-13329,0
EUN1_3573684947,-4,-13,2,-1,0,0,0,4,-322,270,-25567,-1295,-11653,0
EUN1_3573665865,5,4,-2,0,1,-1,0,4,-375,301,-27268,-5232,1371,1
EUN1_3573646140,-4,-18,1,0,0,1,0,-1,-352,318,-26345,99,2565,1
EUN1_3573264705,0,68,6,-1,0,-1,0,7,-337,227,-25838,-1726,-2310,1
EUN1_3573224990,-2,-12,5,2,1,3,0,-8,-307,281,-26773,5420,-363,1
EUN1_3573182953,-4,2,-1,-2,1,-2,0,12,-320,269,-27627,1855,823,0
EUN1_3573153339,0,2,6,2,0,0,0,-3,-348,282,-25092,1502,9604,1
EUN1_3572990382,-1,-4,8,2,0,1,0,5,-319,250,-25991,3482,-911,0
EUN1_3572480149,-3,-7,-2,-2,0,-1,0,6,-348,266,-29092,-2677,-2949,0
EUN1_3572145729,4,9,-3,0,0,-1,0,4,-330,250,-27729,-4050,1041,1
EUN1_3576238073,-1,1,3,0,0,-2,0,11,-344,240,-28198,-2400,-4975,0
